MACID,PARTNUM,REVISION,WORKNO,LINEID,OPERTOR,BARCODE,TRESULT,TESTDATE,TESTTIME,FL01,FL02,FL03,FL04,FL05,FL06,FL07,FL08,FL09,FL10,SDATE,STIME,ITSDATE,ITSTIME,FPATH
YM03R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170713,81601,X758FlexOpened,20170713,81454,762960,OT_H7,,,,,,20170713,81601,20170713,81456,FHAPCE7/20170713D/YM03R/OQC_FLEX_POR_AutoAlign_tester762960_4.0.0_D_0.csv
YM05L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170713,81506,X758FlexOpened,20170713,81651,762966,OT_H7,,,,,,20170713,81506,20170713,81653,FHAPCE7/20170713D/YM05L/OQC_FLEX_POR_AutoAlign_tester762966_4.0.0_D_0.csv
YM03L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170713,81455,X758FlexOpened,20170713,81352,762945,OT_H7,,,,,,20170713,81455,20170713,81354,FHAPCE7/20170713D/YM03L/OQC_FLEX_POR_AutoAlign_tester762945_4.0.0_D_0.csv
YM98R,FHAPCE7,,test,Z24-09,G1111111,G5Y7272S84MJ25X9HZY1,FAIL,20170717,85157,X758FlexOpened,20170717,85019,763789,OT_H7,87,91.95,L62,,,20170717,85157,20170717,85020,FHAPCE7/20170716N/YM98R/OQC_FLEX_POR_AutoAlign_tester763789_4.0.0_N_0.csv
YM98L,FHAPCE7,,test,Z24-09,G1111111,G5Y7272S84MJ25X9HZY1,FAIL,20170717,91723,X758FlexOpened,20170717,91545,763824,OT_H7,0,0,L62,,,20170717,91723,20170717,91547,FHAPCE7/20170716N/YM98L/OQC_FLEX_POR_AutoAlign_tester763824_4.0.0_N_0.csv
YM102R,FHAPCE7,,test,Z24-09,G1111111,G5Y7272S84MJ25X9HZY1,FAIL,20170717,91805,X758FlexOpened,20170717,91630,763746,OT_H6,0,0,L62,,,20170717,91805,20170717,91632,FHAPCE7/20170716N/YM102R/OQC_FLEX_POR_AutoAlign_tester763746_4.0.0_N_0.csv
YM64R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170717,84321,X758FlexOpened,20170717,84237,763888,OT_H7,98,97.96,L39,,,20170717,84321,20170717,84240,FHAPCE7/20170716N/YM64R/OQC_FLEX_POR_AutoAlign_tester763888_4.0.0_N_0.csv
YM102R,FHAPCE7,,test,Z24-09,G1111111,G5Y7272S84MJ25X9HZY1,FAIL,20170717,85232,X758FlexOpened,20170717,85102,763746,OT_H7,17,100,L62,,,20170717,85232,20170717,85103,FHAPCE7/20170716N/YM102R/OQC_FLEX_POR_AutoAlign_tester763746_4.0.0_N_0.csv
YM64L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170717,84358,X758FlexOpened,20170717,84317,763495,OT_H7,216,97.69,L39,,,20170717,84358,20170717,84320,FHAPCE7/20170716N/YM64L/OQC_FLEX_POR_AutoAlign_tester763495_4.0.0_N_0.csv
YM69L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170717,84601,X758FlexOpened,20170717,84556,763964,OT_H7,225,99.11,L39,,,20170717,84601,20170717,84559,FHAPCE7/20170717D/YM69L/OQC_FLEX_POR_AutoAlign_tester763964_4.0.0_D_0.csv
YM102L,FHAPCE7,,test,Z24-09,G1111111,G5Y7272S84MJ25X9HZY1,FAIL,20170717,91908,X758FlexOpened,20170717,91731,764239,OT_H7,0,0,L62,,,20170717,91908,20170717,91732,FHAPCE7/20170717D/YM102L/OQC_FLEX_POR_AutoAlign_tester764239_4.0.0_D_0.csv
YM98R,FHAPCE7,,test,Z24-09,G1111111,G5Y7272S84MJ25X9HZY1,FAIL,20170717,91649,X758FlexOpened,20170717,91505,763789,OT_H7,0,0,L62,,,20170717,91649,20170717,91506,FHAPCE7/20170716N/YM98R/OQC_FLEX_POR_AutoAlign_tester763789_4.0.0_N_0.csv
YM73R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170720,223057,X758FlexOpened,20170720,223131,763787,OT_H6,44,97.73,L37,11,,20170720,223057,20170720,223131,FHAPCE7/20170720N/YM73R/OQC_FLEX_POR_AutoAlign_tester763787_4.0.0_N_0.csv
YM67L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170720,223139,X758FlexOpened,20170720,223230,763941,OT_H7,41,87.8,L37,11,,20170720,223139,20170720,223231,FHAPCE7/20170720N/YM67L/OQC_FLEX_POR_AutoAlign_tester763941_4.0.0_N_0.csv
YM67R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170720,223253,X758FlexOpened,20170720,223341,763659,OT_H7,49,95.92,L37,11,,20170720,223253,20170720,223342,FHAPCE7/20170720N/YM67R/OQC_FLEX_POR_AutoAlign_tester763659_4.0.0_N_0.csv
YM64L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,82829,X758FlexOpened,20170727,82912,763495,OT_H7,0,0,L39,1,,20170727,82829,20170727,82914,FHAPCE7/20170726N/YM64L/OQC_FLEX_POR_AutoAlign_tester763495_4.0.0_N_0.csv
YM64R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,82945,X758FlexOpened,20170727,83025,763888,OT_H6,0,0,L39,2,,20170727,82945,20170727,83026,FHAPCE7/20170726N/YM64R/OQC_FLEX_POR_AutoAlign_tester763888_4.0.0_N_0.csv
YM69L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,83039,X758FlexOpened,20170727,83113,763964,OT_H7,0,0,L39,2,,20170727,83039,20170727,83115,FHAPCE7/20170726N/YM69L/OQC_FLEX_POR_AutoAlign_tester763964_4.0.0_N_0.csv
YM69R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,83213,X758FlexOpened,20170727,83246,763827,OT_H7,0,0,L39,2,,20170727,83213,20170727,83247,FHAPCE7/20170726N/YM69R/OQC_FLEX_POR_AutoAlign_tester763827_4.0.0_N_0.csv
YM05R,FHAPCE7,,test,Z24-109,F6674259,G5Y7272S84MJ25X9HZY1,FAIL,20170715,212756,X758FlexOpened,20170715,213101,762943,OT_H7,1,100,L04,,,20170715,212756,20170715,213102,FHAPCE7/20170715N/YM05R/OQC_FLEX_POR_AutoAlign_tester762943_4.0.0_N_0.csv
YM05L,FHAPCE7,,test,Z24-109,F6674259,G5Y7272S84MJ25X9HZY1,FAIL,20170715,212528,X758FlexOpened,20170715,213103,762966,OT_H7,2,0,L04,,,20170715,212528,20170715,213104,FHAPCE7/20170715N/YM05L/OQC_FLEX_POR_AutoAlign_tester762966_4.0.0_N_0.csv
YM03R,FHAPCE7,,test,Z24-109,F6674259,G5Y7272S84MJ25X9HZY1,FAIL,20170715,212623,X758FlexOpened,20170715,213106,762960,OT_H7,1,0,L04,,,20170715,212623,20170715,213107,FHAPCE7/20170715N/YM03R/OQC_FLEX_POR_AutoAlign_tester762960_4.0.0_N_0.csv
YM03L,FHAPCE7,,test,Z24-109,F6674259,G5Y7272S84MJ25X9HZY1,FAIL,20170715,212447,X758FlexOpened,20170715,213108,762945,OT_H7,2,0,L04,,,20170715,212447,20170715,213109,FHAPCE7/20170715N/YM03L/OQC_FLEX_POR_AutoAlign_tester762945_4.0.0_N_0.csv
YM67L,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170717,81449,X758FlexOpened,20170717,81524,763941,OT_H7,206,95.15,L37,,,20170717,81449,20170717,81527,FHAPCE7/20170716N/YM67L/OQC_FLEX_POR_AutoAlign_tester763941_4.0.0_N_0.csv
YM73L,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170717,83458,X758FlexOpened,20170717,83357,763767,OT_H7,0,0,L37,,,20170717,83458,20170717,83359,FHAPCE7/20170716N/YM73L/OQC_FLEX_POR_AutoAlign_tester763767_4.0.0_N_0.csv
YM67R,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170717,81529,X758FlexOpened,20170717,81605,763659,OT_H7,224,96.43,L37,,,20170717,81529,20170717,81608,FHAPCE7/20170716N/YM67R/OQC_FLEX_POR_AutoAlign_tester763659_4.0.0_N_0.csv
YM73R,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170717,81816,X758FlexOpened,20170717,81713,763787,OT_H7,48,93.75,L37,,,20170717,81816,20170717,81715,FHAPCE7/20170716N/YM73R/OQC_FLEX_POR_AutoAlign_tester763787_4.0.0_N_0.csv
YM73R,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170717,83418,X758FlexOpened,20170717,83316,763787,OT_H7,0,0,L37,,,20170717,83418,20170717,83318,FHAPCE7/20170716N/YM73R/OQC_FLEX_POR_AutoAlign_tester763787_4.0.0_N_0.csv
YM73L,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170717,81735,X758FlexOpened,20170717,81642,763767,OT_H7,204,93.14,L37,,,20170717,81735,20170717,81644,FHAPCE7/20170716N/YM73L/OQC_FLEX_POR_AutoAlign_tester763767_4.0.0_N_0.csv
YM67L,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170717,83410,X758FlexOpened,20170717,83444,763941,OT_H7,0,0,L37,,,20170717,83410,20170717,83447,FHAPCE7/20170717D/YM67L/OQC_FLEX_POR_AutoAlign_tester763941_4.0.0_D_0.csv
YM67R,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170717,83440,X758FlexOpened,20170717,83515,763659,OT_H7,0,0,L37,,,20170717,83440,20170717,83518,FHAPCE7/20170717D/YM67R/OQC_FLEX_POR_AutoAlign_tester763659_4.0.0_D_0.csv
YM98L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,82524,X758FlexOpened,20170727,82550,763824,OT_H7,0,0,L62,3,,20170727,82524,20170727,82550,FHAPCE7/20170726N/YM98L/OQC_FLEX_POR_AutoAlign_tester763824_4.0.0_N_0.csv
YM103R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,80905,X758FlexOpened,20170727,80930,764501,OT_H7,0,0,L59,0,,20170727,80905,20170727,80931,FHAPCE7/20170727D/YM103R/OQC_FLEX_POR_AutoAlign_tester764501_4.0.0_D_0.csv
YM103L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,80804,X758FlexOpened,20170727,80827,764660,OT_H7,0,0,L59,0,,20170727,80804,20170727,80827,FHAPCE7/20170726N/YM103L/OQC_FLEX_POR_AutoAlign_tester764660_4.0.0_N_0.csv
YM73R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,81156,X758FlexOpened,20170727,81306,763787,OT_H7,0,0,L37,2,,20170727,81156,20170727,81307,FHAPCE7/20170726N/YM73R/OQC_FLEX_POR_AutoAlign_tester763787_4.0.0_N_0.csv
YM75L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,80716,X758FlexOpened,20170727,80737,764138,OT_H6,0,0,L59,0,,20170727,80716,20170727,80737,FHAPCE7/20170726N/YM75L/OQC_FLEX_POR_AutoAlign_tester764138_4.0.0_N_0.csv
YM67R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,81533,X758FlexOpened,20170727,81601,763659,OT_H7,0,0,L37,3,,20170727,81533,20170727,81602,FHAPCE7/20170726N/YM67R/OQC_FLEX_POR_AutoAlign_tester763659_4.0.0_N_0.csv
YM73L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,81247,X758FlexOpened,20170727,81347,763767,OT_H6,0,0,L37,2,,20170727,81247,20170727,81348,FHAPCE7/20170726N/YM73L/OQC_FLEX_POR_AutoAlign_tester763767_4.0.0_N_0.csv
YM75R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,80639,X758FlexOpened,20170727,80655,763859,OT_H7,0,0,L59,0,,20170727,80639,20170727,80656,FHAPCE7/20170726N/YM75R/OQC_FLEX_POR_AutoAlign_tester763859_4.0.0_N_0.csv
YM102L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,82508,X758FlexOpened,20170727,82405,764239,OT_H7,0,0,L62,2,,20170727,82508,20170727,82406,FHAPCE7/20170726N/YM102L/OQC_FLEX_POR_AutoAlign_tester764239_4.0.0_N_0.csv
YM102R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,82546,X758FlexOpened,20170727,82435,763746,OT_H7,0,0,L62,2,,20170727,82546,20170727,82437,FHAPCE7/20170726N/YM102R/OQC_FLEX_POR_AutoAlign_tester763746_4.0.0_N_0.csv
YM98R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,82153,X758FlexOpened,20170727,82232,763789,OT_H7,0,0,L62,1,,20170727,82153,20170727,82233,FHAPCE7/20170726N/YM98R/OQC_FLEX_POR_AutoAlign_tester763789_4.0.0_N_0.csv
YM69R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170712,1104,X758FlexOpened,20170712,1041,763827,OT_H7,,,,,,20170712,1104,20170712,1042,FHAPCE7/20170711N/YM69R/OQC_FLEX_POR_AutoAlign_tester763827_4.0.0_N_0.csv
YM73L,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170711,234743,X758FlexOpened,20170711,234713,763767,OT_H7,,,,,,20170711,234743,20170711,234716,FHAPCE7/20170711N/YM73L/OQC_FLEX_POR_AutoAlign_tester763767_4.0.0_N_0.csv
YM67R,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170711,235719,X758FlexOpened,20170711,235808,763659,OT_H7,,,,,,20170711,235719,20170711,235810,FHAPCE7/20170711N/YM67R/OQC_FLEX_POR_AutoAlign_tester763659_4.0.0_N_0.csv
YM67R,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170711,234937,X758FlexOpened,20170711,235025,763659,OT_B11,,,,,,20170711,234937,20170711,235028,FHAPCE7/20170711N/YM67R/OQC_FLEX_POR_AutoAlign_tester763659_4.0.0_N_0.csv
tester,FHAPCE7,,test,Z24-109,F6671843,G5Y7272S84MJ25X9HZY1,FAIL,20170711,233021,X758FlexOpened,20170711,233028,763248,OT_H7,,,,,,20170711,233021,20170711,233029,FHAPCE7/20170711N/tester/OQC_FLEX_POR_AutoAlign_tester763248_4.0.0_N_0.csv
YM67L,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170711,235611,X758FlexOpened,20170711,235657,763941,OT_H7,,,,,,20170711,235611,20170711,235700,FHAPCE7/20170711N/YM67L/OQC_FLEX_POR_AutoAlign_tester763941_4.0.0_N_0.csv
tester,FHAPCE7,,test,Z24-109,F6671843,G5Y7272S84MJ25X9HZY1,FAIL,20170711,232926,X758FlexOpened,20170711,232950,763675,OT_H7,,,,,,20170711,232926,20170711,232952,FHAPCE7/20170711N/tester/OQC_FLEX_POR_AutoAlign_tester763675_4.0.0_N_0.csv
YM58L,FHAPCE7,,test,Z24-109,F6671843,G5Y7272S84MJ25X9HZY1,FAIL,20170711,232708,X758FlexOpened,20170711,232739,764244,OT_H7,,,,,,20170711,232708,20170711,232740,FHAPCE7/20170711D/YM58L/OQC_FLEX_POR_AutoAlign_tester764244_4.0.0_D_0.csv
tester,FHAPCE7,,test,Z24-109,F6671843,G5Y7272S84MJ25X9HZY1,FAIL,20170711,232801,X758FlexOpened,20170711,232806,763499,OT_H7,,,,,,20170711,232801,20170711,232807,FHAPCE7/20170711N/tester/OQC_FLEX_POR_AutoAlign_tester763499_4.0.0_N_0.csv
tester,FHAPCE7,,test,Z24-109,F6671843,G5Y7272S84MJ25X9HZY1,FAIL,20170712,32149,X758FlexOpened,20170712,32158,763248,OT_H7,,,,,,20170712,32149,20170712,32200,FHAPCE7/20170711N/tester/OQC_FLEX_POR_AutoAlign_tester763248_4.0.0_N_0.csv
tester,FHAPCE7,,test,Z24-109,F6671843,G5Y7272S84MJ25X9HZY1,FAIL,20170712,32255,X758FlexOpened,20170712,32300,763499,OT_H7,,,,,,20170712,32255,20170712,32301,FHAPCE7/20170711N/tester/OQC_FLEX_POR_AutoAlign_tester763499_4.0.0_N_0.csv
YM58L,FHAPCE7,,test,Z24-109,F6671843,G5Y7272S84MJ25X9HZY1,FAIL,20170712,32040,X758FlexOpened,20170712,32111,764244,OT_H7,,,,,,20170712,32040,20170712,32112,FHAPCE7/20170711N/YM58L/OQC_FLEX_POR_AutoAlign_tester764244_4.0.0_N_0.csv
YM64L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170712,931,X758FlexOpened,20170712,849,763495,OT_H7,,,,,,20170712,931,20170712,850,FHAPCE7/20170711N/YM64L/OQC_FLEX_POR_AutoAlign_tester763495_4.0.0_N_0.csv
YM73R,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170711,234708,X758FlexOpened,20170711,234632,763787,OT_H7,,,,,,20170711,234708,20170711,234635,FHAPCE7/20170711N/YM73R/OQC_FLEX_POR_AutoAlign_tester763787_4.0.0_N_0.csv
YM67L,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170711,234830,X758FlexOpened,20170711,234914,763941,OT_H7,,,,,,20170711,234830,20170711,234917,FHAPCE7/20170711N/YM67L/OQC_FLEX_POR_AutoAlign_tester763941_4.0.0_N_0.csv
YM73L,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170711,235802,X758FlexOpened,20170711,235730,763767,OT_H7,,,,,,20170711,235802,20170711,235732,FHAPCE7/20170711N/YM73L/OQC_FLEX_POR_AutoAlign_tester763767_4.0.0_N_0.csv
YM73R,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170711,235702,X758FlexOpened,20170711,235629,763787,OT_H7,,,,,,20170711,235702,20170711,235631,FHAPCE7/20170711N/YM73R/OQC_FLEX_POR_AutoAlign_tester763787_4.0.0_N_0.csv
YM64R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170712,831,X758FlexOpened,20170712,748,763888,OT_H7,,,,,,20170712,831,20170712,749,FHAPCE7/20170711N/YM64R/OQC_FLEX_POR_AutoAlign_tester763888_4.0.0_N_0.csv
tester,FHAPCE7,,test,Z24-109,F6671843,G5Y7272S84MJ25X9HZY1,FAIL,20170712,32004,X758FlexOpened,20170712,32030,763675,OT_H7,,,,,,20170712,32004,20170712,32031,FHAPCE7/20170711N/tester/OQC_FLEX_POR_AutoAlign_tester763675_4.0.0_N_0.csv
YM58L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170715,204341,X758FlexOpened,20170715,204359,764244,OT_H7,0,0,L38,,,20170715,204341,20170715,204402,FHAPCE7/20170715D/YM58L/OQC_FLEX_POR_AutoAlign_tester764244_4.0.0_D_0.csv
YM64R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170715,203708,X758FlexOpened,20170715,203619,763888,OT_H7,6,100,L39,,,20170715,203708,20170715,203621,FHAPCE7/20170715D/YM64R/OQC_FLEX_POR_AutoAlign_tester763888_4.0.0_D_0.csv
YM73L,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170715,205331,X758FlexOpened,20170715,205307,763767,OT_H7,0,0,L37,,,20170715,205331,20170715,205308,FHAPCE7/20170715N/YM73L/OQC_FLEX_POR_AutoAlign_tester763767_4.0.0_N_0.csv
YM69R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170715,203929,X758FlexOpened,20170715,203913,763827,OT_H7,1,0,L39,,,20170715,203929,20170715,203915,FHAPCE7/20170715D/YM69R/OQC_FLEX_POR_AutoAlign_tester763827_4.0.0_D_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170715,204307,X758FlexOpened,20170715,204328,763675,OT_H7,0,0,L38,,,20170715,204307,20170715,204331,FHAPCE7/20170715D/tester/OQC_FLEX_POR_AutoAlign_tester763675_4.0.0_D_0.csv
YM67R,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170715,205328,X758FlexOpened,20170715,205409,763659,OT_H7,3,0,L37,,,20170715,205328,20170715,205410,FHAPCE7/20170715N/YM67R/OQC_FLEX_POR_AutoAlign_tester763659_4.0.0_N_0.csv
YM64L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170715,203745,X758FlexOpened,20170715,203700,763495,OT_H7,1,100,L39,,,20170715,203745,20170715,203702,FHAPCE7/20170715D/YM64L/OQC_FLEX_POR_AutoAlign_tester763495_4.0.0_D_0.csv
YM69L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170715,203826,X758FlexOpened,20170715,203812,763964,OT_H7,2,50,L39,,,20170715,203826,20170715,203814,FHAPCE7/20170715N/YM69L/OQC_FLEX_POR_AutoAlign_tester763964_4.0.0_N_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170715,204556,X758FlexOpened,20170715,204552,763499,OT_H7,0,0,L38,,,20170715,204556,20170715,204555,FHAPCE7/20170715D/tester/OQC_FLEX_POR_AutoAlign_tester763499_4.0.0_D_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170715,204448,X758FlexOpened,20170715,204451,763248,OT_H7,0,0,L38,,,20170715,204448,20170715,204454,FHAPCE7/20170715D/tester/OQC_FLEX_POR_AutoAlign_tester763248_4.0.0_D_0.csv
YM67L,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170715,205429,X758FlexOpened,20170715,205510,763941,OT_H7,6,50,L37,,,20170715,205429,20170715,205511,FHAPCE7/20170715N/YM67L/OQC_FLEX_POR_AutoAlign_tester763941_4.0.0_N_0.csv
YM73R,FHAPCE7,,test,Z24-109,F6674715,G5Y7272S84MJ25X9HZY1,FAIL,20170715,205255,X758FlexOpened,20170715,205236,763787,OT_H7,5,100,L37,,,20170715,205255,20170715,205237,FHAPCE7/20170715N/YM73R/OQC_FLEX_POR_AutoAlign_tester763787_4.0.0_N_0.csv
YM05L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170724,81040,X758FlexOpened,20170724,81118,762966,OT_H7,3,100,L4,1,,20170724,81040,20170724,81119,FHAPCE7/20170724D/YM05L/OQC_FLEX_POR_AutoAlign_tester762966_4.0.0_D_0.csv
YM03R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170724,80928,X758FlexOpened,20170724,81020,762960,OT_H7,4,100,L4,1,,20170724,80928,20170724,81021,FHAPCE7/20170724D/YM03R/OQC_FLEX_POR_AutoAlign_tester762960_4.0.0_D_0.csv
YM05R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170724,81115,X758FlexOpened,20170724,81148,762943,OT_H7,4,100,L4,1,,20170724,81115,20170724,81149,FHAPCE7/20170723N/YM05R/OQC_FLEX_POR_AutoAlign_tester762943_4.0.0_N_0.csv
YM03L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170724,80838,X758FlexOpened,20170724,80930,762945,OT_H7,4,100,L4,0,,20170724,80838,20170724,80931,FHAPCE7/20170724D/YM03L/OQC_FLEX_POR_AutoAlign_tester762945_4.0.0_D_0.csv
YM03L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,80022,X758FlexOpened,20170727,80134,762945,OT_H7,0,0,L4,0,,20170727,80022,20170727,80134,FHAPCE7/20170726N/YM03L/OQC_FLEX_POR_AutoAlign_tester762945_4.0.0_N_0.csv
YM03R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,80057,X758FlexOpened,20170727,80154,762960,OT_H7,0,0,L4,0,,20170727,80057,20170727,80155,FHAPCE7/20170726N/YM03R/OQC_FLEX_POR_AutoAlign_tester762960_4.0.0_N_0.csv
YM05L,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,80254,X758FlexOpened,20170727,80314,762966,OT_H7,0,0,L4,2,,20170727,80254,20170727,80315,FHAPCE7/20170726N/YM05L/OQC_FLEX_POR_AutoAlign_tester762966_4.0.0_N_0.csv
YM05R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170727,80216,X758FlexOpened,20170727,80244,762943,OT_H7,0,0,L4,1,,20170727,80216,20170727,80244,FHAPCE7/20170726N/YM05R/OQC_FLEX_POR_AutoAlign_tester762943_4.0.0_N_0.csv
YM75R,FHAPCE7,,test,Z24-13,F1111111,G5Y7272S84MJ25X9HZY1,FAIL,20170716,161657,X758FlexOpened,20170716,161553,763859,OT_H7,0,0,L59,,,20170716,161657,20170716,161554,FHAPCE7/20170716D/YM75R/OQC_FLEX_POR_AutoAlign_tester763859_4.0.0_D_0.csv
YM102R,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170720,211713,X758FlexOpened,20170720,211539,763746,OT_H7,26,100,L62,8,,20170720,211713,20170720,211540,FHAPCE7/20170720N/YM102R/OQC_FLEX_POR_AutoAlign_tester763746_4.0.0_N_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170720,213128,X758FlexOpened,20170720,213054,763248,OT_H7,18,88.89,L38,0,,20170720,213128,20170720,213055,FHAPCE7/20170720N/tester/OQC_FLEX_POR_AutoAlign_tester763248_4.0.0_N_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170720,213020,X758FlexOpened,20170720,212953,763499,OT_B7,23,95.65,L38,0,,20170720,213020,20170720,212954,FHAPCE7/20170720N/tester/OQC_FLEX_POR_AutoAlign_tester763499_4.0.0_N_0.csv
tester,FHAPCE7,,test,Z24-109,F6662560,G5Y7272S84MJ25X9HZY1,FAIL,20170720,212837,X758FlexOpened,20170720,212840,763675,OT_H7,23,78.26,L38,0,,20170720,212837,20170720,212841,FHAPCE7/20170720N/tester/OQC_FLEX_POR_AutoAlign_tester763675_4.0.0_N_0.csv
